state, city, station,fromDate, AT, BP, PM10, PM2.5, RH, SR,  Toluene, WD, WS, CO, Benzene, NH3, NO, NO2, NOx, Ozone, SO2
Delhi,Delhi,site_301,07-Jun-2020 - 09:00,37.17,973.3,40.25,26.5,46.77,None,29.18,143.75,0.62,0.6,3.48,31.85,7.4,34.0,24.12,107.15,10.42
Delhi,Delhi,site_301,07-Jun-2020 - 10:00,34.83,973.2,85.25,52.75,57.73,None,22.0,265.0,2.38,0.38,2.8,39.57,7.5,20.58,17.05,130.12,11.5
Delhi,Delhi,site_301,07-Jun-2020 - 11:00,32.6,973.3,144.25,90.5,67.12,None,8.9,197.0,0.9,0.6,1.55,36.88,6.65,16.85,14.38,105.18,11.62
Delhi,Delhi,site_301,07-Jun-2020 - 12:00,33.88,973.32,77.5,57.5,63.58,None,4.45,173.5,0.53,0.95,1.47,28.77,6.4,20.2,15.95,96.65,10.7
Delhi,Delhi,site_301,07-Jun-2020 - 13:00,37.7,973.1,60.5,45.25,50.0,None,4.4,162.75,0.73,0.8,1.45,23.3,4.92,22.27,15.9,102.92,9.12
Delhi,Delhi,site_301,07-Jun-2020 - 14:00,38.23,973.15,77.25,51.25,48.85,None,4.43,176.75,0.7,0.85,1.25,31.93,5.5,22.75,16.58,119.75,9.65
Delhi,Delhi,site_301,07-Jun-2020 - 15:00,37.62,973.3,73.5,54.25,50.15,None,4.15,167.75,0.88,0.7,1.05,39.55,6.7,19.35,15.75,133.68,9.55
Delhi,Delhi,site_301,07-Jun-2020 - 16:00,37.2,973.3,61.5,43.5,51.52,None,3.88,205.5,0.45,0.53,1.18,39.35,6.73,14.47,13.2,157.5,10.18
Delhi,Delhi,site_301,07-Jun-2020 - 17:00,36.52,973.15,65.25,43.0,50.83,None,4.85,237.0,0.35,1.05,1.23,37.88,6.45,14.25,12.85,147.82,11.42
Delhi,Delhi,site_301,07-Jun-2020 - 18:00,36.0,973.1,62.0,36.75,51.45,None,5.42,260.5,0.32,0.7,0.9,36.53,6.25,16.5,13.88,147.53,9.6
Delhi,Delhi,site_301,07-Jun-2020 - 19:00,35.23,973.1,59.75,38.5,54.0,None,8.95,263.0,0.3,0.85,1.35,36.35,6.07,24.45,17.93,120.48,9.25
Delhi,Delhi,site_301,07-Jun-2020 - 20:00,34.23,973.15,65.5,46.5,56.6,None,13.68,168.75,0.3,1.7,2.02,37.3,6.38,25.6,18.85,96.72,12.0
Delhi,Delhi,site_301,07-Jun-2020 - 21:00,33.45,973.1,76.0,49.0,56.58,None,4.78,144.5,0.3,1.98,1.25,35.38,6.2,22.3,16.9,92.83,16.68
Delhi,Delhi,site_301,07-Jun-2020 - 22:00,33.02,973.2,77.75,55.25,58.52,None,6.7,236.5,0.3,1.32,1.25,35.05,6.55,24.98,18.62,80.52,16.4
Delhi,Delhi,site_301,08-Jun-2020 - 00:00,32.6,973.3,122.25,95.0,61.45,None,271.15,214.75,0.3,1.95,6.0,33.4,6.4,34.4,23.55,110.65,21.28
Delhi,Delhi,site_301,08-Jun-2020 - 01:00,32.4,973.3,81.75,62.0,62.25,None,169.57,95.5,0.3,3.33,12.93,33.6,7.0,48.75,31.6,51.75,14.58
Delhi,Delhi,site_301,08-Jun-2020 - 02:00,32.2,973.32,64.75,50.0,64.1,None,357.57,125.75,0.3,3.35,10.4,34.65,17.25,73.5,53.15,128.25,16.45
Delhi,Delhi,site_301,08-Jun-2020 - 03:00,32.05,973.4,89.5,69.0,65.95,None,405.73,84.25,0.3,2.92,None,34.03,8.88,53.45,35.7,None,26.77
Delhi,Delhi,site_301,08-Jun-2020 - 04:00,31.7,973.48,102.0,76.5,70.35,None,141.9,78.25,0.3,2.42,9.25,38.28,7.28,31.83,22.82,44.0,31.55
Delhi,Delhi,site_301,08-Jun-2020 - 05:00,31.52,973.5,121.0,87.25,72.92,None,60.98,108.0,0.32,2.55,7.97,36.65,7.43,49.85,32.58,88.35,42.55
Delhi,Delhi,site_301,08-Jun-2020 - 06:00,32.47,973.45,101.25,76.75,69.47,None,127.53,81.75,0.32,2.55,10.47,35.67,9.95,50.02,34.73,36.08,31.38
Delhi,Delhi,site_301,08-Jun-2020 - 07:00,34.15,973.35,91.5,70.5,62.02,None,81.33,80.75,0.88,2.52,4.6,35.77,9.43,35.15,26.38,60.67,28.98
Delhi,Delhi,site_301,08-Jun-2020 - 08:00,35.62,973.3,95.5,69.5,55.38,None,24.75,74.75,0.72,2.15,3.12,35.17,8.62,28.33,22.08,90.83,19.82
Delhi,Delhi,site_301,08-Jun-2020 - 09:00,37.35,973.3,70.5,62.25,49.57,None,14.58,147.75,0.38,2.02,2.4,35.07,7.65,27.68,20.95,126.65,18.67
Delhi,Delhi,site_301,08-Jun-2020 - 10:00,39.23,972.62,84.75,64.0,45.3,None,22.7,256.5,0.42,1.8,2.62,35.9,6.5,31.98,22.3,180.25,17.5
Delhi,Delhi,site_301,08-Jun-2020 - 11:00,40.35,971.7,100.0,71.5,43.33,None,23.82,242.25,0.53,2.3,2.6,36.88,6.6,34.83,23.92,183.78,15.52
Delhi,Delhi,site_301,08-Jun-2020 - 12:00,40.7,971.7,107.5,79.0,41.83,None,13.88,253.25,1.0,2.25,2.38,35.95,6.88,31.25,22.25,125.95,12.97
Delhi,Delhi,site_301,08-Jun-2020 - 13:00,41.52,971.7,91.5,59.75,40.3,None,9.83,263.0,0.95,2.33,1.55,36.23,6.35,32.5,22.45,135.5,12.62
Delhi,Delhi,site_301,08-Jun-2020 - 14:00,41.52,971.7,81.25,53.5,38.95,None,9.42,256.5,0.98,1.67,1.23,36.05,6.8,31.15,22.1,125.95,11.53
Delhi,Delhi,site_301,08-Jun-2020 - 15:00,40.9,971.7,75.0,46.75,39.92,None,7.17,257.75,1.23,2.23,0.3,36.55,6.67,20.62,16.4,134.72,12.0
Delhi,Delhi,site_301,08-Jun-2020 - 16:00,40.02,971.73,77.0,46.75,41.45,None,6.3,252.25,0.65,1.92,0.07,34.35,6.42,13.35,12.35,150.27,12.3
Delhi,Delhi,site_301,08-Jun-2020 - 17:00,38.5,971.8,65.25,41.75,43.9,None,7.53,261.25,0.8,1.75,0.0,33.55,6.4,9.95,10.52,162.0,11.85
Delhi,Delhi,site_301,08-Jun-2020 - 18:00,37.75,971.8,67.75,47.5,47.28,None,7.28,245.75,0.43,1.45,0.0,33.12,6.2,17.0,14.1,165.55,12.7
Delhi,Delhi,site_301,08-Jun-2020 - 19:00,36.4,971.8,79.75,55.0,52.02,None,6.12,148.25,0.3,1.65,0.98,35.38,6.15,50.58,31.92,134.68,16.27
Delhi,Delhi,site_301,08-Jun-2020 - 20:00,35.62,971.8,105.25,78.0,55.0,None,7.58,209.5,0.3,1.95,1.48,38.5,5.77,38.9,25.4,159.3,20.95
Delhi,Delhi,site_301,08-Jun-2020 - 21:00,35.27,971.8,122.5,95.75,55.72,None,5.97,72.25,0.3,1.35,2.05,37.58,5.73,41.67,26.88,127.27,25.85
Delhi,Delhi,site_301,08-Jun-2020 - 22:00,34.95,971.8,124.25,100.25,56.8,None,48.18,73.75,0.3,0.78,4.8,37.55,5.6,33.7,22.5,129.3,26.48
Delhi,Delhi,site_301,09-Jun-2020 - 00:00,34.0,971.8,135.5,99.25,61.55,None,309.88,220.75,0.3,1.55,None,35.77,6.75,61.48,38.2,None,36.72
Delhi,Delhi,site_301,09-Jun-2020 - 01:00,33.75,971.85,120.5,97.75,62.92,None,268.32,217.5,0.3,2.9,None,37.08,9.03,77.47,48.55,125.3,29.52
Delhi,Delhi,site_301,09-Jun-2020 - 02:00,33.4,971.85,122.75,93.5,64.55,None,None,123.0,0.3,2.65,None,41.05,14.45,73.15,50.7,71.65,23.9
Delhi,Delhi,site_301,09-Jun-2020 - 03:00,33.25,971.8,138.5,100.0,65.7,None,431.43,142.75,0.3,2.27,None,37.4,12.88,76.23,51.05,31.8,26.65
Delhi,Delhi,site_301,09-Jun-2020 - 04:00,33.62,971.8,121.0,91.75,62.67,None,301.73,151.5,0.32,1.7,12.7,35.4,6.85,45.27,29.65,21.45,20.43
Delhi,Delhi,site_301,09-Jun-2020 - 05:00,33.15,971.8,108.25,78.75,65.83,None,81.88,207.75,0.3,None,5.8,33.55,32.73,56.48,56.7,9.4,18.27
Delhi,Delhi,site_301,09-Jun-2020 - 06:00,34.6,971.8,111.25,90.75,61.03,None,58.6,63.75,0.3,None,4.55,35.98,59.9,80.68,91.75,8.62,21.9
Delhi,Delhi,site_301,09-Jun-2020 - 07:00,37.08,971.8,122.0,96.0,52.42,None,149.53,67.25,0.35,None,9.35,33.92,9.68,49.33,34.12,47.65,21.6
Delhi,Delhi,site_301,09-Jun-2020 - 08:00,38.73,971.77,105.5,77.5,47.82,None,52.92,95.0,0.47,None,10.38,33.65,8.72,52.97,35.25,93.12,20.38
Delhi,Delhi,site_301,09-Jun-2020 - 09:00,40.65,971.7,105.75,78.0,42.92,None,53.58,144.75,0.43,None,14.4,32.62,6.85,43.1,28.52,141.65,15.75
Delhi,Delhi,site_301,09-Jun-2020 - 10:00,41.57,971.7,110.25,79.5,40.77,None,36.48,225.25,0.45,None,7.7,32.2,6.3,35.48,24.02,150.82,13.62
Delhi,Delhi,site_301,09-Jun-2020 - 11:00,42.58,971.65,85.75,65.5,39.45,None,17.85,200.75,0.53,None,2.15,29.98,5.67,31.55,21.4,169.9,12.4
Delhi,Delhi,site_301,09-Jun-2020 - 12:00,43.12,971.5,102.75,68.25,38.92,None,14.32,248.25,0.6,1.5,2.27,31.52,6.12,36.55,24.43,None,12.1
Delhi,Delhi,site_301,09-Jun-2020 - 13:00,43.03,971.55,113.5,82.25,39.2,None,12.5,249.5,0.72,1.57,1.88,34.62,6.2,30.32,21.18,176.15,11.43
Delhi,Delhi,site_301,09-Jun-2020 - 14:00,43.02,971.5,120.25,85.75,38.43,None,9.7,250.5,1.02,1.3,1.15,35.97,5.97,24.95,18.12,151.0,11.55
Delhi,Delhi,site_301,09-Jun-2020 - 15:00,42.73,971.5,114.5,81.75,37.47,None,6.97,263.0,1.18,1.05,0.57,37.2,6.1,19.5,15.38,137.88,10.85
Delhi,Delhi,site_301,09-Jun-2020 - 16:00,41.62,971.7,103.75,71.75,39.8,None,5.2,260.25,0.95,1.0,0.0,39.3,5.9,11.35,10.85,175.23,11.03
Delhi,Delhi,site_301,09-Jun-2020 - 17:00,40.3,971.8,100.25,70.75,43.03,None,7.5,235.25,0.48,0.6,0.33,38.27,6.17,15.03,13.05,196.9,12.47
Delhi,Delhi,site_301,09-Jun-2020 - 18:00,39.12,971.8,95.25,73.0,46.92,None,5.3,200.75,0.3,0.42,1.05,37.6,5.88,25.62,18.43,192.58,15.65
Delhi,Delhi,site_301,09-Jun-2020 - 19:00,38.05,971.85,109.25,83.25,47.6,None,4.58,217.25,0.3,0.68,1.2,35.55,5.4,41.0,26.2,138.75,17.45
Delhi,Delhi,site_301,09-Jun-2020 - 20:00,37.33,971.85,123.5,88.0,47.9,None,6.42,203.25,0.3,0.78,1.9,34.77,6.08,68.15,41.2,80.47,17.15
Delhi,Delhi,site_301,09-Jun-2020 - 21:00,36.92,971.9,122.75,90.0,48.9,None,8.9,63.5,0.3,0.82,2.38,34.65,5.95,65.35,39.62,70.4,15.0
Delhi,Delhi,site_301,09-Jun-2020 - 22:00,36.08,971.85,107.5,87.5,51.9,None,15.55,326.5,0.3,1.27,2.33,34.45,6.7,83.42,49.83,32.67,13.8
Delhi,Delhi,site_301,10-Jun-2020 - 00:00,35.7,971.9,143.5,109.0,54.95,None,313.73,11.5,0.3,1.57,None,35.75,7.6,70.12,43.48,26.6,28.1
Delhi,Delhi,site_301,10-Jun-2020 - 01:00,35.38,971.95,145.75,105.25,56.03,None,None,24.75,0.3,1.57,None,37.2,10.12,92.7,57.55,26.15,34.25
Delhi,Delhi,site_301,10-Jun-2020 - 02:00,35.27,971.85,151.0,117.0,56.77,None,None,32.5,0.3,1.7,None,36.5,6.5,72.6,43.85,111.1,79.55
Delhi,Delhi,site_301,10-Jun-2020 - 03:00,35.3,971.82,154.5,125.25,57.17,None,374.7,53.0,0.3,1.35,None,33.3,7.45,65.42,40.9,49.15,31.85
Delhi,Delhi,site_301,10-Jun-2020 - 04:00,34.92,971.85,136.25,105.25,59.53,None,181.15,27.25,0.3,1.38,12.45,31.98,7.55,56.83,36.4,18.25,18.88
Delhi,Delhi,site_301,10-Jun-2020 - 05:00,34.73,971.82,131.5,107.25,59.8,None,94.03,182.25,0.3,1.7,7.4,31.88,8.47,63.22,40.52,13.53,19.12
Delhi,Delhi,site_301,10-Jun-2020 - 06:00,35.83,971.8,138.25,112.0,57.15,None,64.08,228.0,0.3,1.85,6.1,33.95,11.6,57.97,40.3,16.77,21.75
Delhi,Delhi,site_301,10-Jun-2020 - 07:00,38.5,971.8,157.0,117.25,50.25,None,49.25,249.0,0.3,1.57,6.3,34.0,8.57,58.15,37.88,50.62,24.88
Delhi,Delhi,site_301,10-Jun-2020 - 08:00,40.4,971.73,157.75,118.0,43.68,None,41.95,171.25,0.38,1.38,4.88,31.65,7.68,46.7,31.1,92.22,20.25
Delhi,Delhi,site_301,10-Jun-2020 - 09:00,41.57,971.7,134.5,96.5,41.4,None,27.95,157.75,0.35,0.85,3.4,29.7,5.85,33.02,22.35,140.95,15.57
Delhi,Delhi,site_301,10-Jun-2020 - 10:00,42.23,971.65,129.5,83.0,40.25,None,18.73,150.0,0.62,1.2,2.12,29.38,5.85,30.9,21.23,161.78,13.5
Delhi,Delhi,site_301,10-Jun-2020 - 11:00,43.2,971.5,101.5,73.5,38.72,None,13.35,151.25,0.52,1.1,1.33,30.35,5.47,30.02,20.45,169.07,11.1
Delhi,Delhi,site_301,10-Jun-2020 - 12:00,44.45,970.97,102.5,72.5,36.53,None,9.8,199.5,0.5,1.6,1.05,30.73,5.05,29.3,19.73,173.82,10.82
Delhi,Delhi,site_301,10-Jun-2020 - 13:00,43.7,971.6,103.75,75.25,37.47,None,8.48,221.0,0.35,1.07,1.02,31.17,4.38,25.38,17.07,None,10.95
Delhi,Delhi,site_301,10-Jun-2020 - 14:00,43.95,971.25,110.75,76.5,36.33,None,8.25,174.75,0.5,1.75,1.15,30.3,4.7,21.43,15.25,174.25,10.67
Delhi,Delhi,site_301,10-Jun-2020 - 15:00,44.02,970.82,106.0,67.5,36.08,None,9.33,193.5,0.43,1.17,0.7,29.85,4.72,17.25,13.05,167.82,10.15
Delhi,Delhi,site_301,10-Jun-2020 - 16:00,42.55,971.65,106.5,66.5,39.15,None,7.7,212.75,0.32,0.95,0.8,29.52,4.35,15.93,12.05,187.0,11.93
Delhi,Delhi,site_301,10-Jun-2020 - 17:00,36.05,972.52,163.25,96.0,60.18,None,7.12,204.75,2.02,1.73,0.95,27.43,8.8,24.12,20.0,131.9,12.23
Delhi,Delhi,site_301,10-Jun-2020 - 18:00,33.8,973.35,246.0,130.0,66.4,None,7.35,237.0,1.15,2.1,0.67,28.2,8.23,27.83,21.5,83.82,10.57
Delhi,Delhi,site_301,10-Jun-2020 - 19:00,34.77,973.3,78.0,61.0,62.35,None,8.0,129.0,0.45,1.88,1.17,26.73,4.92,25.98,17.83,71.03,9.45
Delhi,Delhi,site_301,10-Jun-2020 - 20:00,34.85,973.3,88.0,54.0,63.27,None,12.42,88.75,0.3,2.08,2.33,27.05,6.08,52.4,32.8,30.57,9.93
Delhi,Delhi,site_301,10-Jun-2020 - 21:00,34.75,973.3,103.0,77.0,66.33,None,25.55,68.0,0.3,1.6,4.5,28.77,13.95,67.68,47.4,5.55,11.52
Delhi,Delhi,site_301,10-Jun-2020 - 22:00,34.65,973.35,121.75,91.0,66.95,None,104.18,98.75,0.4,2.05,8.38,28.0,18.73,66.92,50.85,10.88,13.12
Delhi,Delhi,site_301,11-Jun-2020 - 00:00,34.23,973.3,88.75,66.75,63.2,None,26.65,125.5,0.3,1.48,2.05,24.85,4.55,30.17,19.75,21.48,10.72
Delhi,Delhi,site_301,11-Jun-2020 - 01:00,33.8,973.3,71.5,58.5,64.65,None,14.55,232.75,0.3,2.0,1.33,27.98,4.78,32.4,21.15,16.15,10.68
Delhi,Delhi,site_301,11-Jun-2020 - 02:00,33.52,973.3,66.75,52.75,65.95,None,12.3,208.25,0.3,2.3,1.4,28.2,4.5,23.4,16.1,22.68,9.55
Delhi,Delhi,site_301,11-Jun-2020 - 03:00,33.4,973.35,67.5,50.75,67.28,None,10.93,95.25,0.3,2.18,1.35,23.68,11.18,32.9,26.62,11.5,10.9
Delhi,Delhi,site_301,11-Jun-2020 - 04:00,33.42,973.4,80.75,62.5,68.82,None,101.03,144.0,0.3,2.2,4.33,25.15,11.1,41.03,30.85,6.78,14.32
Delhi,Delhi,site_301,11-Jun-2020 - 05:00,33.08,973.4,117.25,89.25,70.95,None,55.5,53.25,0.3,2.38,5.62,27.27,16.77,42.27,36.15,8.32,24.23
Delhi,Delhi,site_301,11-Jun-2020 - 06:00,33.9,973.38,142.5,109.0,67.32,None,35.9,132.0,0.3,2.15,5.6,29.5,14.45,34.83,30.33,8.9,25.65
Delhi,Delhi,site_301,11-Jun-2020 - 07:00,35.3,973.3,126.0,103.0,62.6,None,38.5,32.0,0.3,None,5.2,30.9,11.8,34.0,27.7,13.3,27.2
Delhi,Delhi,site_301,11-Jun-2020 - 08:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jun-2020 - 09:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jun-2020 - 10:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jun-2020 - 11:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jun-2020 - 12:00,43.1,971.5,None,103.0,37.1,None,18.0,259.0,0.6,None,1.2,None,None,None,None,23.9,7.2
Delhi,Delhi,site_301,11-Jun-2020 - 13:00,43.6,971.48,None,69.0,36.72,None,20.82,177.5,0.47,0.88,1.88,19.68,8.55,28.45,22.12,38.1,6.33
Delhi,Delhi,site_301,11-Jun-2020 - 14:00,43.65,971.3,None,68.5,36.75,None,12.77,211.5,0.4,0.95,1.5,22.98,6.78,33.77,23.5,75.8,5.42
Delhi,Delhi,site_301,11-Jun-2020 - 15:00,43.58,971.0,126.0,69.5,37.08,None,14.43,217.25,0.45,0.95,1.35,25.68,13.8,37.05,30.93,98.18,6.0
Delhi,Delhi,site_301,11-Jun-2020 - 16:00,42.05,971.6,115.0,71.25,38.53,None,13.32,186.5,0.43,1.02,1.27,25.0,9.82,30.73,24.33,105.85,5.88
Delhi,Delhi,site_301,11-Jun-2020 - 17:00,40.55,971.8,112.0,57.5,41.02,None,16.23,210.0,0.32,0.9,1.07,24.55,16.23,31.3,29.88,107.28,5.65
Delhi,Delhi,site_301,11-Jun-2020 - 18:00,39.3,971.82,105.75,70.5,46.02,None,16.9,86.75,0.32,1.05,1.27,25.88,11.82,47.35,34.83,74.85,7.75
Delhi,Delhi,site_301,11-Jun-2020 - 19:00,38.3,971.88,120.25,82.75,50.6,None,23.03,71.75,0.3,1.5,3.17,25.9,4.92,44.6,27.75,108.2,12.62
Delhi,Delhi,site_301,11-Jun-2020 - 20:00,37.88,971.88,142.5,102.75,50.72,None,21.75,38.75,0.3,1.6,4.28,25.85,4.78,46.15,28.4,56.35,39.27
Delhi,Delhi,site_301,11-Jun-2020 - 21:00,37.5,971.9,160.5,125.75,51.17,None,76.58,39.75,0.3,1.65,5.57,25.62,5.22,55.9,34.0,97.0,78.88
Delhi,Delhi,site_301,11-Jun-2020 - 22:00,37.33,971.95,179.75,139.25,54.17,None,166.97,61.0,0.45,1.25,5.43,26.57,4.58,34.0,21.83,57.0,19.25
Delhi,Delhi,site_301,12-Jun-2020 - 00:00,36.38,971.85,151.5,115.5,60.82,None,36.12,91.25,0.45,1.2,3.27,27.2,3.98,19.95,13.85,31.15,13.53
Delhi,Delhi,site_301,12-Jun-2020 - 01:00,35.88,971.8,127.25,92.75,62.7,None,15.45,81.0,0.32,2.1,2.38,27.3,4.55,21.1,14.93,25.8,14.53
Delhi,Delhi,site_301,12-Jun-2020 - 02:00,35.75,971.8,121.0,84.75,62.25,None,12.23,75.5,0.43,1.65,2.72,34.6,4.35,17.6,12.9,20.52,12.65
Delhi,Delhi,site_301,12-Jun-2020 - 03:00,35.6,971.8,114.25,87.25,63.17,None,9.15,80.5,0.62,1.62,2.65,28.82,4.28,16.23,12.08,30.12,14.78
Delhi,Delhi,site_301,12-Jun-2020 - 04:00,35.17,971.85,102.0,79.75,65.58,None,6.3,85.25,0.57,1.73,3.73,28.8,4.15,14.68,11.2,26.65,14.38
Delhi,Delhi,site_301,12-Jun-2020 - 05:00,35.0,971.8,102.75,82.5,66.67,None,5.33,76.0,0.52,1.57,4.25,28.12,4.6,19.52,14.12,20.27,14.6
Delhi,Delhi,site_301,12-Jun-2020 - 06:00,35.27,971.8,112.0,84.0,65.65,None,8.35,71.5,0.5,None,3.98,27.27,7.1,32.35,23.0,12.4,14.28
Delhi,Delhi,site_301,12-Jun-2020 - 07:00,36.5,971.8,106.0,82.25,58.3,None,23.35,79.0,0.85,None,3.03,26.98,7.25,28.95,21.3,26.57,14.5
Delhi,Delhi,site_301,12-Jun-2020 - 08:00,37.73,971.8,103.25,75.5,53.65,None,25.85,88.25,1.05,None,2.77,26.2,6.2,24.07,17.88,47.7,13.55
Delhi,Delhi,site_301,12-Jun-2020 - 09:00,39.12,971.77,99.25,71.75,49.33,None,16.12,114.75,1.05,None,2.18,27.58,7.18,31.88,22.82,57.35,12.62
Delhi,Delhi,site_301,12-Jun-2020 - 10:00,40.45,971.7,109.25,74.0,46.2,None,11.62,118.75,0.93,None,2.1,32.77,5.62,29.5,20.28,80.85,12.28
Delhi,Delhi,site_301,12-Jun-2020 - 11:00,40.92,971.7,99.75,73.25,45.62,None,8.75,89.75,0.98,None,2.0,36.7,4.85,25.43,17.45,98.9,11.48
Delhi,Delhi,site_301,12-Jun-2020 - 12:00,42.65,971.6,101.0,73.25,42.38,None,9.23,151.75,0.48,None,1.85,37.65,5.8,30.12,20.75,107.28,11.52
Delhi,Delhi,site_301,12-Jun-2020 - 13:00,42.55,971.65,116.0,80.75,40.98,None,10.95,152.5,0.68,None,1.55,69.03,16.23,57.88,44.0,129.45,11.73
Delhi,Delhi,site_301,12-Jun-2020 - 14:00,43.25,971.5,123.75,86.25,39.38,None,22.68,257.75,0.53,None,2.02,66.4,35.85,118.5,92.25,101.43,11.23
Delhi,Delhi,site_301,12-Jun-2020 - 15:00,42.8,971.5,142.0,94.5,39.85,None,15.7,179.5,0.65,None,1.95,65.55,16.5,72.2,51.8,170.62,13.18
Delhi,Delhi,site_301,12-Jun-2020 - 16:00,41.78,971.65,121.25,85.25,39.1,None,14.2,165.5,0.4,None,1.7,60.8,14.5,47.28,36.98,124.07,11.85
Delhi,Delhi,site_301,12-Jun-2020 - 17:00,40.38,971.77,104.0,73.25,41.6,None,10.38,102.25,0.38,1.0,0.9,71.3,13.2,53.52,39.2,129.75,11.82
Delhi,Delhi,site_301,12-Jun-2020 - 18:00,39.35,971.8,106.5,83.5,44.77,None,24.7,85.5,0.3,1.42,1.27,74.73,13.0,87.22,56.95,103.2,12.03
Delhi,Delhi,site_301,12-Jun-2020 - 19:00,38.6,971.8,118.75,94.75,47.12,None,53.15,40.5,0.3,1.67,5.38,74.58,9.2,110.62,66.33,125.25,17.58
Delhi,Delhi,site_301,12-Jun-2020 - 20:00,38.12,971.82,137.5,98.5,47.25,None,341.23,41.0,0.3,2.73,None,71.52,17.8,161.72,100.52,48.12,21.23
Delhi,Delhi,site_301,12-Jun-2020 - 21:00,37.77,971.88,148.75,104.75,49.7,None,219.8,56.25,0.32,2.2,12.8,69.25,10.27,105.3,64.35,38.28,15.1
Delhi,Delhi,site_301,12-Jun-2020 - 22:00,37.35,971.88,142.25,108.25,53.75,None,85.2,61.5,0.32,2.02,9.97,67.67,10.5,82.83,52.65,39.62,13.23
Delhi,Delhi,site_301,13-Jun-2020 - 00:00,36.95,971.9,98.0,81.0,55.2,None,63.45,76.0,0.8,1.52,8.07,61.95,8.57,54.35,35.9,74.4,12.25
Delhi,Delhi,site_301,13-Jun-2020 - 01:00,36.5,971.88,98.5,76.75,57.05,None,43.48,77.75,0.7,1.48,6.2,65.78,8.1,27.48,21.25,75.8,9.6
Delhi,Delhi,site_301,13-Jun-2020 - 02:00,36.2,971.9,96.25,64.0,57.83,None,19.2,82.0,0.57,1.2,2.1,64.15,9.1,15.7,15.75,85.38,7.05
Delhi,Delhi,site_301,13-Jun-2020 - 03:00,35.95,971.85,85.0,62.5,58.38,None,8.4,109.25,0.53,0.97,1.38,58.82,8.43,15.85,15.28,89.73,7.85
Delhi,Delhi,site_301,13-Jun-2020 - 04:00,35.62,971.95,83.5,59.5,59.6,None,11.38,86.0,0.35,1.18,2.15,53.9,8.8,30.1,23.23,62.5,8.12
Delhi,Delhi,site_301,13-Jun-2020 - 05:00,35.4,971.9,79.5,62.5,60.38,None,18.08,93.5,0.42,0.72,2.65,52.03,9.4,42.28,30.18,51.0,8.95
Delhi,Delhi,site_301,13-Jun-2020 - 06:00,35.8,971.88,80.25,59.5,59.95,None,11.15,77.5,0.55,1.38,2.8,51.73,13.85,60.25,43.35,37.27,8.15
Delhi,Delhi,site_301,13-Jun-2020 - 07:00,36.4,971.9,86.25,67.0,58.8,None,23.8,72.25,0.75,1.12,6.1,54.25,13.77,51.03,38.35,45.77,10.47
Delhi,Delhi,site_301,13-Jun-2020 - 08:00,37.72,971.95,112.75,78.25,55.83,None,14.77,81.25,0.98,1.57,4.33,56.35,13.6,48.2,36.7,64.45,11.53
Delhi,Delhi,site_301,13-Jun-2020 - 09:00,38.73,971.95,118.75,85.75,53.65,None,19.43,85.75,1.33,1.18,4.4,56.27,13.25,57.9,41.58,74.2,10.7
Delhi,Delhi,site_301,13-Jun-2020 - 10:00,39.2,971.95,121.25,87.75,52.95,None,14.03,82.75,1.62,1.08,4.7,56.27,10.82,50.42,35.62,95.03,9.53
Delhi,Delhi,site_301,13-Jun-2020 - 11:00,39.75,972.1,123.25,86.25,51.83,None,48.88,80.75,1.68,0.8,6.38,55.72,11.25,52.5,37.08,96.15,8.25
Delhi,Delhi,site_301,13-Jun-2020 - 12:00,40.4,972.1,124.5,84.25,50.48,None,24.2,82.25,2.03,0.68,3.32,55.9,10.8,50.77,35.8,99.35,8.1
Delhi,Delhi,site_301,13-Jun-2020 - 13:00,38.6,972.18,116.75,82.5,54.97,None,14.45,84.0,1.25,1.23,2.62,58.23,10.28,52.17,36.12,103.15,8.4
Delhi,Delhi,site_301,13-Jun-2020 - 14:00,38.05,972.23,117.5,77.25,57.85,None,38.6,105.0,1.48,1.6,3.7,57.98,21.38,59.92,49.32,87.02,8.57
Delhi,Delhi,site_301,13-Jun-2020 - 15:00,34.58,972.42,122.75,80.0,61.1,None,22.12,253.5,1.75,1.73,2.65,54.08,48.5,72.15,77.93,58.35,7.67
Delhi,Delhi,site_301,13-Jun-2020 - 16:00,34.8,973.25,105.0,57.5,54.3,None,15.52,151.75,0.43,1.75,2.4,56.85,34.2,91.03,76.28,39.12,8.5
Delhi,Delhi,site_301,13-Jun-2020 - 17:00,35.28,973.3,57.25,33.75,55.88,None,87.88,219.25,1.12,1.98,7.3,60.07,30.52,59.65,56.62,78.72,11.48
Delhi,Delhi,site_301,13-Jun-2020 - 18:00,34.5,973.3,133.5,73.0,60.58,None,49.17,216.0,0.95,1.77,4.1,57.38,18.98,42.67,38.22,82.05,8.23
